TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
dbo,ASIGNADOS,Codigo_asignado,smallint,NO
dbo,ASIGNADOS,Nombre_asignado,char,NO
dbo,ASIGNADOS,Correo_principal,char,NO
dbo,ASIGNADOS,Con_copia_a,char,NO
dbo,ASIGNADOS,Incluido,bit,NO
dbo,ASIGNADOS,Usuario,char,NO
dbo,AsisteLibros,Usuario,char,NO
dbo,AsisteLibros,Establecimiento,varchar,NO
dbo,AsisteLibros,CompraVenta,char,NO
dbo,AsisteLibros,TipoDocumento,varchar,NO
dbo,AsisteLibros,Serie,char,NO
dbo,AsisteLibros,DocNo,char,NO
dbo,AsisteLibros,Fecha,varchar,NO
dbo,AsisteLibros,NIT,varchar,NO
dbo,AsisteLibros,Nombre,varchar,NO
dbo,AsisteLibros,TipoTransaccion,char,NO
dbo,AsisteLibros,TipoOperacion,char,NO
dbo,AsisteLibros,Estatus,char,NO
dbo,AsisteLibros,TipoDocEmisor,char,NO
dbo,AsisteLibros,TipoDocOperacionImp,char,NO
dbo,AsisteLibros,NumeroDocOperacion,char,NO
dbo,AsisteLibros,NumeroDocumentoOpImp,char,NO
dbo,AsisteLibros,TotalValorGravadoLocal,varchar,NO
dbo,AsisteLibros,TotalValorGravadoExterior,varchar,NO
dbo,AsisteLibros,TotalGravadoServiciosLocal,varchar,NO
dbo,AsisteLibros,TotalGravadoServiciosExterior,varchar,NO
dbo,AsisteLibros,TotalBienesExentosLocal,varchar,NO
dbo,AsisteLibros,TotalBienesExentosExterior,varchar,NO
dbo,AsisteLibros,TotalServiciosExentosLocal,varchar,NO
dbo,AsisteLibros,TotalServiciosExentosExterior,varchar,NO
dbo,AsisteLibros,TipoConstancia,char,NO
dbo,AsisteLibros,NumeroConstancia,varchar,NO
dbo,AsisteLibros,ValorConstancia,varchar,NO
dbo,AsisteLibros,TotalBienesPeqLocal,varchar,NO
dbo,AsisteLibros,TotalServicioPeqLocal,varchar,NO
dbo,AsisteLibros,TotalBienesPeqExterior,varchar,NO
dbo,AsisteLibros,TotalServicioPeqExterior,varchar,NO
dbo,AsisteLibros,IVA,decimal,NO
dbo,AsisteLibros,Total,decimal,NO
dbo,AsisteLibros,Ref,varchar,NO
dbo,Asistente,CodPais,char,NO
dbo,Asistente,Dealer,int,NO
dbo,Asistente,Tda,char,NO
dbo,Asistente,Fecha,datetime,NO
dbo,Asistente,Hora,char,NO
dbo,Asistente,Usuario,char,NO
dbo,aud_log,CodPais,char,NO
dbo,aud_log,Dealer,int,NO
dbo,aud_log,Tda,char,NO
dbo,aud_log,Fecha,datetime,NO
dbo,aud_log,Hora,time,NO
dbo,aud_log,Usuario,nchar,NO
dbo,aud_log,Modulo,nchar,YES
dbo,aud_log,Tipo,nchar,YES
dbo,aud_log,Referencia,nchar,YES
dbo,aud_log,Analisis,nchar,YES
dbo,Audit,Type,char,YES
dbo,Audit,TableName,varchar,YES
dbo,Audit,PK,varchar,YES
dbo,Audit,FieldName,varchar,YES
dbo,Audit,OldValue,varchar,YES
dbo,Audit,NewValue,varchar,YES
dbo,Audit,UpdateDate,datetime,YES
dbo,Audit,UserName,varchar,YES
dbo,Audit,UserNetData,varchar,YES
dbo,Audit,Program,varchar,YES
dbo,Auditores,CodPais,char,NO
dbo,Auditores,Dealer,int,NO
dbo,Auditores,Codigo,char,NO
dbo,Auditores,Nombre,char,NO
dbo,AudLog,CodPais,char,NO
dbo,AudLog,Dealer,int,NO
dbo,AudLog,Tda,char,NO
dbo,AudLog,Fecha,datetime,NO
dbo,AudLog,Hora,time,NO
dbo,AudLog,Usuario,nchar,NO
dbo,AudLog,Modulo,nchar,NO
dbo,AudLog,Tipo,nchar,NO
dbo,AudLog,Referencia,nchar,NO
dbo,AudLog,Analisis,nchar,NO
dbo,AudLog,HechoPor,char,NO
dbo,AudLog,ID,int,NO
dbo,Aumsal,CodPais,char,NO
dbo,Aumsal,Dealer,int,NO
dbo,Aumsal,Empleado,int,NO
dbo,Aumsal,TipoAumento,char,NO
dbo,Aumsal,Autorizacion,bit,NO
dbo,Aumsal,SalarioAnterior,float,NO
dbo,Aumsal,NuevoSalario,float,NO
dbo,Aumsal,Fecha,datetime,NO
dbo,Aumsal,Aplicado,bit,NO
dbo,AutChq,CodPais,char,NO
dbo,AutChq,Dealer,int,NO
dbo,AutChq,Tda,char,NO
dbo,AutChq,IdAutorizacion,int,NO
dbo,AutChq,Cuenta,char,NO
dbo,AutChq,ChqNo,int,NO
dbo,AutChq,Valor,float,NO
dbo,AutChq,Usuario1,char,NO
dbo,AutChq,Usuario2,char,NO
dbo,AutChq,Usuario3,char,NO
dbo,AutoChq,CodPais,char,NO
dbo,AutoChq,Dealer,int,NO
dbo,AutoChq,Tda,char,NO
dbo,AutoChq,IdAutorizacion,int,NO
dbo,AutoChq,Cuenta,char,NO
dbo,AutoChq,ChqNo,int,NO
dbo,AutoChq,Valor,float,NO
dbo,AutoChq,Usuario1,char,NO
dbo,AutoChq,Usuario2,char,NO
dbo,AutoChq,Usuario3,char,NO
dbo,Autorizador,CodPais,char,NO
dbo,Autorizador,Dealer,int,NO
dbo,Autorizador,Nombre,char,NO
dbo,Autorizador,CdCosto,char,NO
dbo,Autorizador,Falta,bit,NO
dbo,Autorizador,HoraExtra,bit,NO
dbo,Autorizador,CodigoEmpleado,int,NO
dbo,Autorizador,Nivel,int,NO
dbo,Autorizadores,CodPais,char,NO
dbo,Autorizadores,Dealer,int,NO
dbo,Autorizadores,Usuario,char,NO
dbo,Autorizadores,Password,char,YES
dbo,Autorizadores,Nivel,smallint,NO
dbo,AutorizaOC,CodPais,char,NO
dbo,AutorizaOC,Dealer,int,NO
dbo,AutorizaOC,Codigo,char,NO
dbo,AutorizaOC,Descripcion,varchar,YES
dbo,AutorizaOC,Activo,bit,YES
dbo,AuxiliarRenta,CodPais,char,NO
dbo,AuxiliarRenta,Dealer,int,NO
dbo,AuxiliarRenta,Empleado,int,NO
dbo,AuxiliarRenta,Departamento,char,NO
dbo,AuxiliarRenta,Cargo,char,NO
dbo,AuxiliarRenta,Devengado,float,NO
dbo,AuxiliarRenta,GravadoRenta,float,NO
dbo,AuxiliarRenta,GravadoIsss,float,NO
dbo,AuxiliarRenta,GravadoAfp,float,NO
dbo,AuxiliarRenta,RetenidoRenta,float,NO
dbo,AuxiliarRenta,DescuentoIsss,float,NO
dbo,AuxiliarRenta,DescuentoAfp,float,NO
dbo,AuxiliarRenta,Desde,datetime,NO
dbo,AuxiliarRenta,Hasta,datetime,NO
dbo,Banco,CodPais,char,NO
dbo,Banco,Dealer,int,NO
dbo,Banco,Abreviatura,char,NO
dbo,Banco,Banco,char,NO
dbo,Banco,CtaContable,char,NO
dbo,Base,CodPais,char,NO
dbo,Base,Dealer,int,NO
dbo,Base,Tda,char,NO
dbo,Base,Usuario,char,NO
dbo,Base,GrupoCliente,int,YES
dbo,Beca,CodPais,char,NO
dbo,Beca,Dealer,int,NO
dbo,Beca,Empleado,int,NO
dbo,Beca,Institucion,char,NO
dbo,Beca,Descripcion,char,NO
dbo,Beca,Duracion,char,NO
dbo,Beca,NotaPromedio,real,NO
dbo,Billete,CodPais,nchar,NO
dbo,Billete,Dealer,int,NO
dbo,Billete,Denominacion,real,NO
dbo,Billete,Descripcion,char,NO
dbo,Billete,Utilizar,bit,NO
dbo,Billete,Cantidad,smallint,NO
dbo,Billete,Valor,float,NO
dbo,BitacoraCD,CodPais,char,NO
dbo,BitacoraCD,Dealer,int,NO
dbo,BitacoraCD,BitacoraNo,int,NO
dbo,BitacoraCD,Usuario,char,NO
dbo,BitacoraCD,Fecha,datetime,NO
dbo,BitacoraCD,Lote,char,NO
dbo,BitacoraCD,FechaVencimiento,datetime,NO
dbo,BitacoraCD,Producto,char,NO
dbo,BitacoraCD,Descripcion,char,NO
dbo,BitacoraCD,Unidades,char,NO
dbo,BitacoraCD,Clientes,char,NO
dbo,BitacoraCD,MunicipioCliente,int,NO
dbo,BitacoraCD,Entrada_Salida,char,NO
dbo,BitacoraCD,MotivoNoConforme,int,NO
dbo,BitacoraCD,SubMotivo,int,NO
dbo,BitacoraCD,Procedimiento,int,NO
dbo,BitacoraCD,Costo,char,NO
dbo,BitacoraCD,SerieDoc,char,YES
dbo,BitacoraCD,TipoDoc,char,YES
dbo,BitacoraCD,DocNo,int,YES
dbo,BitacoraCD,Numero Incidencia,float,YES
dbo,BitacoraCD,Total QQ,float,YES
dbo,BitacoraCD,Presentacion,float,YES
dbo,BitacoraCD,TdaDoc,char,YES
dbo,BitConta,CodPais,char,NO
dbo,BitConta,Dealer,int,NO
dbo,BitConta,Fecha,datetime,NO
dbo,BitConta,Usuario,char,NO
dbo,BitConta,Mes,char,NO
dbo,BitConta,Partida,char,NO
dbo,BitConta,Operacion,char,NO
dbo,Bloqueo,Usuario,char,NO
dbo,Bloqueo,Fecha,datetime,NO
dbo,Bloqueo,Hora,char,NO
dbo,Bloqueo,IP,char,NO
dbo,Bloqueo,Activo,char,NO
dbo,Bloqueo,ID,int,NO
dbo,Bodega,CodPais,char,NO
dbo,Bodega,Dealer,int,NO
dbo,Bodega,Bodega,char,NO
dbo,Bodega,Descripcion,char,YES
dbo,Bodega,Vendedor,char,YES
dbo,Bodega,Activa,bit,YES
dbo,Bodega,Liquidador,char,YES
dbo,Bodega,ManejaVapor,bit,YES
dbo,Bodega,FechaSinLiq,datetime,YES
dbo,Bodega,UAct,char,YES
dbo,Bodega,Tipo,char,YES
dbo,Bodega,Tamanyo,char,YES
dbo,Bodega,Municipio,smallint,YES
dbo,Bodega,WMS,bit,YES
dbo,Bodega,Orden,int,NO
dbo,Bodega,Direccion,varchar,NO
dbo,Bodega,Telefono,varchar,NO
dbo,Bodega,Email,varchar,NO
dbo,BodegaLote,CodPais,char,NO
dbo,BodegaLote,Dealer,int,NO
dbo,BodegaLote,Codigo,char,NO
dbo,BodegaLote,Bodega,char,NO
dbo,BodegaLote,Lote,char,NO
dbo,BodegaLote,Inicial,float,NO
dbo,BodegaLote,Activo,bit,NO
dbo,BodegaOperario,CodPais,char,NO
dbo,BodegaOperario,Dealer,int,NO
dbo,BodegaOperario,Usuario,char,NO
dbo,BodegaOperario,Bodega,char,NO
dbo,BodegaOperario,PorDefault,bit,NO
dbo,BodegaPrepara,CodPais,char,NO
dbo,BodegaPrepara,Dealer,int,NO
dbo,BodegaPrepara,Tda,char,NO
dbo,BodegaPrepara,Bodega,char,NO
dbo,BodegaRedirecPedVta,CodPais,char,NO
dbo,BodegaRedirecPedVta,Clase,char,NO
dbo,BodegaRedirecPedVta,TipoCliente,smallint,NO
dbo,BodegaRedirecPedVta,Cajero,char,NO
dbo,BodegaRedirecPedVta,Bodega,nchar,NO
dbo,BodegaRedirecPedVta,DealerTo,int,YES
dbo,BODEGAS,CodPais,char,NO
dbo,BODEGAS,Dealer,int,NO
dbo,BODEGAS,Bodega,char,NO
dbo,BODEGAS,Descripcion,char,NO
dbo,BODEGAS,Vendedor,char,NO
dbo,BODEGAS,Tipo,char,NO
dbo,BODEGAS,Tamanyo,char,NO
dbo,BODEGAS,Municipio,smallint,NO
dbo,BODEGAS,Activa,bit,NO
dbo,BodOpExp,CodPais,char,NO
dbo,BodOpExp,Dealer,int,NO
dbo,BodOpExp,Usuario,char,NO
dbo,BodOpExp,Bodega,char,NO
dbo,BodOpExp,PorDefault,bit,NO
dbo,BoletaFormatoUnico,CODIGO,nvarchar,YES
dbo,BoletaFormatoUnico,AREA,nvarchar,YES
dbo,BoletaFormatoUnico,PRUEBA,nvarchar,YES
dbo,BoletaFormatoUnico,CHEQUEO,nvarchar,YES
dbo,BoletaFormatoUnico,FORMATO,nvarchar,YES
dbo,BoletaFormatoUnico,PAG_UNICA,nvarchar,YES
dbo,BoletaFormatoUnico,ENVIO_LAB,nvarchar,YES
dbo,BoletaFormatoUnico,DESCRIPCION,nvarchar,YES
dbo,BoletaFormatoUnico,DESC_INGLES,nvarchar,YES
dbo,BoletaFormatoUnico,DESCUENTO,nvarchar,YES
dbo,BoletaMedicaLCD,CodPais,char,NO
dbo,BoletaMedicaLCD,Dealer,int,NO
dbo,BoletaMedicaLCD,Codigo,char,NO
dbo,BoletaMedicaLCD,Area,char,YES
dbo,BoletaMedicaLCD,Prueba,bit,YES
dbo,BoletaMedicaLCD,Chequeo,bit,YES
dbo,BoletaMedicaLCD,Formato,bit,YES
dbo,BoletaMedicaLCD,PagUnica,bit,YES
dbo,BoletaMedicaLCD,EnvioLab,varchar,YES
dbo,BoletaMedicaLCD,Descripcion,varchar,YES
dbo,BoletaMedicaLCD,Descripcion2,varchar,YES
dbo,BoletaMedicaLCD,Descuento,bit,YES
dbo,BonficacionKCProd,CodPais,char,NO
dbo,BonficacionKCProd,Codigo,char,NO
dbo,BonficacionKCProd,CodigoBonificado,char,NO
dbo,BonficacionKCProd,Cantidad,numeric,NO
dbo,BonficacionKCProd,CantidadBonficada,numeric,NO
dbo,BonficacionKCProd,Activo,bit,NO
dbo,BonficacionKCProd,TipoCliente,smallint,NO
dbo,BonficacionKCTipoCliente,CodPais,char,NO
dbo,BonficacionKCTipoCliente,Dealer,smallint,NO
dbo,BonficacionKCTipoCliente,TipoCliente,smallint,NO
dbo,Bonificacion,CodPais,char,NO
dbo,Bonificacion,Dealer,int,NO
dbo,Bonificacion,Codigo,char,NO
dbo,Bonificacion,Cantidad,float,NO
dbo,Bonificacion,Bonificados,float,NO
dbo,BotonesPV,CodPais,char,NO
dbo,BotonesPV,Dealer,int,NO
dbo,BotonesPV,Tda,char,NO
dbo,BotonesPV,No,smallint,NO
dbo,BotonesPV,Texto,char,NO
dbo,BotonesPV,Codigo,char,NO
dbo,CabonoDispo,CodPais,char,NO
dbo,CabonoDispo,Dealer,int,NO
dbo,CabonoDispo,Cuenta,char,NO
dbo,CabonoDispo,Fecha,datetime,NO
dbo,CabonoDispo,CargoAbono,char,NO
dbo,CabonoDispo,Referencia,char,NO
dbo,CabonoDispo,Descripcion,char,NO
dbo,CabonoDispo,Valor,float,NO
dbo,CadenaProduccion,CodPais,char,NO
dbo,CadenaProduccion,Dealer,smallint,NO
dbo,CadenaProduccion,CodigoInsumo,char,NO
dbo,CadenaProduccion,Orden,int,NO
dbo,CadenaProduccion,CodigoProducto,char,NO
dbo,Cajero,CodPais,char,NO
dbo,Cajero,Dealer,int,NO
dbo,Cajero,Codigo,char,NO
dbo,Cajero,Nombre,char,NO
dbo,Cajero,CuentaCaja,char,NO
dbo,Cajero,CuentaSobrantes,char,NO
dbo,Cajero,CuentaBancoDefecto,char,NO
dbo,Cajero,FondoCambio,char,NO
dbo,Cajero,UAct,char,YES
dbo,Cajero,TipoDoc,char,NO
dbo,Cajero,DocID,varchar,NO
dbo,Cajero,TipoDocRes,char,NO
dbo,CalcPedProv,CodPais,char,NO
dbo,CalcPedProv,Dealer,int,NO
dbo,CalcPedProv,Codigo,char,NO
dbo,CalcPedProv,InvSeguridad,float,NO
dbo,CalcPedProv,DiaPedir,smallint,NO
dbo,CalcPedProv,FactorVenta,float,NO
dbo,CalcPedProv,ExistenciaBodega,float,NO
dbo,CalcPedProv,MercaderiaTransito,float,NO
dbo,CalcPedProv,PedidoCliente,float,NO
dbo,CalcPedProv,PeriodoTransito,smallint,NO
dbo,CalcPedProv,CantidadPedir,float,NO
dbo,CalcPedProv,Linea,char,NO
dbo,CalcPedProv,Sublinea,char,NO
dbo,CallejasSalas,IdClienteExteno,nvarchar,NO
dbo,CallejasSalas,ClienteNo,char,NO
dbo,CallejasSalas,IdSala,nvarchar,NO
dbo,CallejasSalas,NombreSala,nvarchar,NO
dbo,CallejasSalas,Activo,bit,NO
dbo,CallejasSalas,Supervisor,smallint,YES
dbo,CallejasSalas,DealerAtiende,int,YES
dbo,CallejasSalas,TdaAtiende,char,YES
dbo,CallejasSalas,Bodega,char,YES
dbo,CambioEstado,CodPais,char,NO
dbo,CambioEstado,Dealer,smallint,NO
dbo,CambioEstado,Prospecto,float,NO
dbo,CambioEstado,Fecha,datetime,NO
dbo,CambioEstado,Hora,char,NO
dbo,CambioEstado,EstatusPrevio,smallint,NO
dbo,CambioEstado,NuevoEstatus,smallint,NO
dbo,CambioEstado,Usuario,smallint,NO
dbo,Campaña,CodPais,char,NO
dbo,Campaña,Dealer,int,NO
dbo,Campaña,Tda,char,NO
dbo,Campaña,Codigo,char,NO
dbo,Campaña,Descripcion,char,NO
dbo,Campaña,FechaConvencion1,datetime,NO
dbo,Campaña,FechaConvencion2,datetime,NO
dbo,Campaña,FechaFacturacion1,datetime,NO
dbo,Campaña,FechaFacturacion2,datetime,NO
dbo,Campaña,FechaReparto1,datetime,NO
dbo,Campaña,FechaReparto2,datetime,NO
dbo,Campaña,FechaCambio,datetime,NO
dbo,Campaña,FechaCierre,datetime,NO
dbo,Campaña,Factor,float,NO
dbo,CanalEmpaque,Codpais,char,NO
dbo,CanalEmpaque,Dealer,int,NO
dbo,CanalEmpaque,Codigo,char,NO
dbo,CanalEmpaque,Canal,char,NO
dbo,CanalEmpaque,CodEmpaque,char,NO
dbo,CanalEmpaque,Cantidad,decimal,YES
dbo,Capitalizacion,CodPais,char,NO
dbo,Capitalizacion,Dealer,int,NO
dbo,Capitalizacion,PrestamoNo,int,NO
dbo,Capitalizacion,CapitalizacionNo,int,NO
dbo,Capitalizacion,Fecha,datetime,NO
dbo,Capitalizacion,Capital,float,NO
dbo,Capitalizacion,Interes,float,NO
dbo,Capitalizacion,Valor,float,NO
dbo,Capitalizacion,Concepto,char,NO
dbo,Capitalizacion,Creador,char,NO
dbo,Capitalizacion,FechaCreado,datetime,NO
dbo,Capitalizacion,FechaModificado,datetime,NO
dbo,Capitalizacion,HoraModificado,char,NO
dbo,Cargo,CodPais,char,NO
dbo,Cargo,Dealer,int,NO
dbo,Cargo,Cargo,char,NO
dbo,Cargo,Descripcion,char,YES
dbo,Cargo,Nivel,char,YES
dbo,Cargo,CodigoContable,char,YES
dbo,Cargo,PromediarSueldo,bit,YES
dbo,CargoAbono,CodPais,char,NO
dbo,CargoAbono,Dealer,int,NO
dbo,CargoAbono,Correlativo,int,NO
dbo,CargoAbono,Cuenta,char,NO
dbo,CargoAbono,CargoAbono,char,NO
dbo,CargoAbono,Referencia,char,NO
dbo,CargoAbono,Fecha,datetime,NO
dbo,CargoAbono,Descripcion,char,NO
dbo,CargoAbono,Valor,float,NO
dbo,CargoAbono,Disponibilidad,bit,NO
dbo,CargoAbono,CuentaContable,char,NO
dbo,CargoAbono,Rubro,smallint,NO
dbo,CargoAbono,Partida,char,NO
dbo,CargoAbono,Cargo,float,NO
dbo,CargoAbono,Abono,float,NO
dbo,CargoAbono,Balance,float,NO
dbo,CargoAbono,Linea,int,NO
dbo,CargoAbono,ChqRechazado,bit,NO
dbo,CargoAbono,Banco,char,NO
dbo,CargoAbono,ChequeNo,char,NO
dbo,CargoAbono,ClienteNo,char,NO
dbo,CastigoCxC,CodPais,char,NO
dbo,CastigoCxC,Dealer,int,NO
dbo,CastigoCxC,Tda,char,NO
dbo,CastigoCxC,IdAbono,int,NO
dbo,CastigoCxC,Castigo,int,NO
dbo,CastigoCxC,FormaPago,char,YES
dbo,CastigoCxC,Valor,decimal,YES
dbo,CastigoCxC,Concepto,char,NO
dbo,CastigoCxC,ClienteNo,char,YES
dbo,CastigoCxC,TipoDoc,char,YES
dbo,CastigoCxC,Serie,char,YES
dbo,CastigoCxC,DocNo,int,YES
dbo,CastigoCxC,DiasCredito,int,YES
dbo,CastigoCxC,Banco,char,NO
dbo,CastigoCxC,CtaNo,char,NO
dbo,CastigoCxC,SerieRef,char,NO
dbo,CastigoCxC,Referencia,char,NO
dbo,CastigoCxC,FechaCobro,date,NO
dbo,CastigoCxC,Aplicado,bit,NO
dbo,Catalogo,CodPais,char,NO
dbo,Catalogo,Dealer,int,NO
dbo,Catalogo,Mes,char,NO
dbo,Catalogo,Codigo,char,NO
dbo,Catalogo,Descripcion,char,NO
dbo,Catalogo,Naturaleza,char,NO
dbo,Catalogo,Clase,char,NO
dbo,Catalogo,Nivel,smallint,NO
dbo,Catalogo,Estatus,char,NO
dbo,Catalogo,SaldoInicial,decimal,NO
dbo,Catalogo,Cargo,decimal,NO
dbo,Catalogo,Abono,decimal,NO
dbo,Catalogo,SaldoActual,decimal,NO
dbo,Catalogo,CodigoAlternativo,char,NO
dbo,Catalogo,ManejaPresupuesto,bit,NO
dbo,Catalogo,InicialP,decimal,NO
dbo,Catalogo,CargoP,decimal,NO
dbo,Catalogo,AbonoP,decimal,NO
dbo,Catalogo,ActualP,decimal,NO
dbo,Catalogo,ManejaCC,bit,NO
dbo,CatalogoBonificacionMensual,MesAcumulado,char,NO
dbo,CatalogoBonificacionMensual,MesAplicar,char,NO
dbo,CatalogoBonificacionMensual,ClienteNo,char,NO
dbo,CatalogoBonificacionMensual,TotalAcumulado,decimal,NO
dbo,CatalogoBonificacionMensual,BonificacionSugerida,decimal,NO
dbo,CatalogoBonificacionMensual,BonificacionAprobada,decimal,NO
dbo,CatalogoBonificacionMensual,Aplicada,bit,NO
dbo,CatalogoBonificacionMensual,PedidoNo,int,NO
dbo,CatalogoBonificacionMensual,DocVta,char,NO
dbo,CatalogoBonificacionMensual,Usuario,char,NO
dbo,CatalogoBonificacionMensual,FechaAplicada,datetime,NO
dbo,CatalogoBonificacionMensual,HoraAplicada,time,YES
dbo,CatalogoBonificacionMensual,DealerAplicada,int,NO
dbo,CatalogoBonificacionMensual,Activo,bit,NO
dbo,CatalogoBonificacionMensual,CodigoBonificado,char,YES
dbo,CatalogoBonificacionMensual,BonificacionAcumulada,decimal,YES
dbo,CatalogoBonificacionMensual,SeIncluyoEnMes,char,YES
dbo,CatalogoCodigoBonificado,CodPais,char,NO
dbo,CatalogoCodigoBonificado,CodigoBonificado,char,NO
dbo,CatalogoCodigoBonificado,Bodega,char,NO
dbo,CatalogoDiaMunicipio,CodMunicipio,int,NO
dbo,CatalogoDiaMunicipio,Dia,char,NO
dbo,CatalogoDiaMunicipio,NumDia,int,YES
dbo,CatalogoPosteo,CodPais,char,NO
dbo,CatalogoPosteo,Dealer,int,NO
dbo,CatalogoPosteo,Mes,char,NO
dbo,CatalogoPosteo,Codigo,char,NO
dbo,CatalogoPosteo,Descripcion,char,NO
dbo,CatalogoPosteo,Naturaleza,char,NO
dbo,CatalogoPosteo,Clase,char,NO
dbo,CatalogoPosteo,Nivel,smallint,NO
dbo,CatalogoPosteo,Estatus,char,NO
dbo,CatalogoPosteo,SaldoInicial,float,NO
dbo,CatalogoPosteo,Cargo,float,NO
dbo,CatalogoPosteo,Abono,float,NO
dbo,CatalogoPosteo,SaldoActual,float,NO
dbo,CatalogoPosteo,CodigoAlternativo,char,NO
dbo,CatalogoPosteo,Manejapresupuesto,bit,NO
dbo,CatalogoPosteo,InicialP,float,NO
dbo,CatalogoPosteo,CargoP,float,NO
dbo,CatalogoPosteo,AbonoP,float,NO
dbo,CatalogoPosteo,ActualP,float,NO
dbo,CatalogoPosteo,ManejaCC,bit,NO
dbo,CatalogoProdExcluBonif,CodPais,char,NO
dbo,CatalogoProdExcluBonif,Codigo,char,NO
dbo,Categoria,CodPais,char,NO
dbo,Categoria,Dealer,smallint,NO
dbo,Categoria,Categoria,smallint,NO
dbo,Categoria,Nombre,char,NO
dbo,CatProd,CodPais,char,NO
dbo,CatProd,Dealer,int,NO
dbo,CatProd,Tda,char,NO
dbo,CatProd,Campaña,char,NO
dbo,CatProd,Codigo,char,NO
dbo,CatProd,PrecioLista,float,NO
dbo,CatProd,PrecioVta,float,NO
dbo,CCosto,CodPais,char,NO
dbo,CCosto,Dealer,int,NO
dbo,CCosto,Codigo,smallint,NO
dbo,CCosto,Descripcion,char,NO
dbo,CentroCosto,CodPais,char,NO
dbo,CentroCosto,Dealer,int,NO
dbo,CentroCosto,CentroCosto,char,NO
dbo,CentroCosto,Servicio,char,YES
dbo,CentroCosto,Ubicacion,char,YES
dbo,CentroCosto,Sueldo,char,YES
dbo,CentroCosto,SueldoCC,smallint,YES
dbo,CentroCosto,Renta,char,YES
dbo,CentroCosto,ISSS,char,YES
dbo,CentroCosto,Extra,char,YES
dbo,CentroCosto,ExtraCC,smallint,YES
dbo,CentroCosto,Banco,char,YES
dbo,CentroCosto,Unidad,char,YES
dbo,CentroCosto,Indemnizacion,char,YES
dbo,CentroCosto,IndemnizacionCC,smallint,YES
dbo,CentroCosto,Vacacion,char,YES
dbo,CentroCosto,VacacionCC,smallint,YES
dbo,CentroCosto,Aguinaldo,char,YES
dbo,CentroCosto,AguinaldoCC,smallint,YES
dbo,CentroCosto,Seguro,char,YES
dbo,CentroCosto,SeguroCC,smallint,YES
dbo,CentroCosto,AFP,char,YES
dbo,CentroCosto,AFPCC,smallint,YES
dbo,CentroCosto,Insaforp,char,YES
dbo,CentroCosto,InsaforpCC,smallint,YES
dbo,CentroCosto,CentroTrabajo,char,NO
dbo,CentroTrabajo,CodPais,char,NO
dbo,CentroTrabajo,Dealer,int,NO
dbo,CentroTrabajo,CentroTrabajo,char,NO
dbo,CentroTrabajo,Descripcion,char,NO
dbo,CertificadoFitosanitario,CodPais,char,NO
dbo,CertificadoFitosanitario,Dealer,int,NO
dbo,CertificadoFitosanitario,Correlativo,int,NO
dbo,CertificadoFitosanitario,NoContrato,char,NO
dbo,CertificadoFitosanitario,NoCertificado,char,NO
dbo,CertificadoFitosanitario,Tratamiento,char,NO
dbo,CertificadoFitosanitario,Quimico,char,NO
dbo,CertificadoFitosanitario,DuracionTemp,char,NO
dbo,CertificadoFitosanitario,Concentracion,char,NO
dbo,CertificadoFitosanitario,Proveedor,char,NO
dbo,CertificadoFitosanitario,Consignatario,int,NO
dbo,CertificadoFitosanitario,CantidadProducto,decimal,NO
dbo,CertificadoFitosanitario,PaisOrigen,char,NO
dbo,CertificadoFitosanitario,FechaDesde,date,NO
dbo,CertificadoFitosanitario,FechaHasta,date,NO
dbo,Certificadores,CodPais,char,NO
dbo,Certificadores,Codigo,smallint,NO
dbo,Certificadores,Nombre,char,YES
dbo,Certificadores,NIT,char,YES
dbo,Certificadores,Plantilla,char,NO
dbo,ChequesTrad,Cuenta,char,NO
dbo,ChequesTrad,Cheque_No,int,NO
dbo,ChequesTrad,Fecha,datetime,NO
dbo,ChequesTrad,Partida,char,NO
dbo,ChequesTrad,A_nombre_de,char,NO
dbo,ChequesTrad,Valor,float,NO
dbo,ChequesTrad,Concepto,char,NO
dbo,ChequesTrad,Cargo_a_Cuenta,char,NO
dbo,ChequesTrad,Estatus,smallint,NO
dbo,ChequesTrad,Hecho_por,char,NO
dbo,ChequesTrad,Anular,bit,NO
dbo,ChequesTrad,Rubro,smallint,NO
dbo,ChequesTrad,Marca_anticipo,bit,NO
dbo,ChequesTrad,Cod_Proveedor,char,NO
dbo,ChequesTrad,Campo_Reservado_2,float,NO
dbo,ChequesTrad,Saldo_x_Anticipo,float,NO
dbo,ChequesTrad,Solicitado_por,char,NO
dbo,ChequesTrad,Lineas,int,NO
dbo,ChequesTrad,Fecha_Cobro,datetime,NO
dbo,ChqRechazado,CodPais,char,NO
dbo,ChqRechazado,Dealer,int,NO
dbo,ChqRechazado,Tda,char,NO
dbo,ChqRechazado,Cuenta,char,NO
dbo,ChqRechazado,Serie,char,NO
dbo,ChqRechazado,ChequeNo,char,NO
dbo,ChqRechazado,Fecha,datetime,NO
dbo,ChqRechazado,Cajero,char,NO
dbo,ChqRechazado,Banco,char,NO
dbo,ChqRechazado,FechaCobro,datetime,NO
dbo,ChqRechazado,Valor,decimal,NO
dbo,ChqRechazado,Tipo,smallint,NO
dbo,ChqRechazado,Cliente,char,NO
dbo,ChqRechazado,FechaVenc,datetime,NO
