AnulacionFactura;Usuario;char;0;10
AnulacionFactura;Declarada;bit;0;1
AnulacionFactura;FechaDocOriginal;datetime;0;8
AnulacionFactura;Gravadas;float;0;8
AnulacionFactura;IVA;float;0;8
AnulacionFactura;Exentas;float;0;8
AnulacionFactura;Exportaciones;float;0;8
AnulacionFactura;Total;float;0;8
AnulacionFactura;Bodega;char;0;7
AnulacionFactura;CodigoGeneracion;char;0;50
AnulacionFactura;TipoAnulacion;int;0;4
AnulacionFactura;RTipoDoc;char;0;2
AnulacionFactura;RSerie;char;0;20
AnulacionFactura;RDocNo;int;0;4
AnulacionFactura;TipoDocRes;char;0;2
AnulacionFactura;NombreRes;varchar;0;150
AnulacionFactura;NumDocRes;varchar;0;20
AnulacionFactura;TipoDocSol;char;0;2
AnulacionFactura;NombreSol;varchar;0;150
AnulacionFactura;NumDocSol;varchar;0;20
AnulaReciboCafe;CodPais;char;0;3
AnulaReciboCafe;Dealer;smallint;0;2
AnulaReciboCafe;idCosecha;int;0;4
AnulaReciboCafe;idReciboCafe;int;0;4
AnulaReciboCafe;Usuario;char;0;10
AnulaReciboCafe;Justificacion;char;0;250
AnulaReciboCafe;Fecha;datetime;0;8
AnulaReciboCafe;Hora;char;0;6
Aprobacion;CodPais;char;0;3
Aprobacion;Dealer;int;0;4
Aprobacion;Tda;char;0;7
Aprobacion;Tipo;char;0;2
Aprobacion;Correlativo;int;0;4
Aprobacion;LineaNo;smallint;0;2
Aprobacion;Motivo;char;0;100
Aprobacion;Usuario;char;0;30
Aprobacion;ProveedorAsignado;smallint;0;2
Aprobacion;Cantidad;float;0;8
Aprobacion;Precio;float;0;8
AprobadorPrecio;CodPais;char;0;3
AprobadorPrecio;Dealer;smallint;0;2
AprobadorPrecio;Usuario;char;0;8
AprobadorPrecio;Nombre;char;0;40
AprobadorPrecio;Correo;varchar;0;60
AprobadorPrecio;Activo;bit;1;1
Arancel;CodPais;char;0;3
Arancel;Dealer;int;0;4
Arancel;Codigo;char;0;15
Arancel;Descripcion;char;0;50
Arancel;Porcentaje;decimal;0;9
archivoFelDetalle;LineaNo;int;0;4
archivoFelDetalle;LineaSAT;int;0;4
archivoFelDetalle;Tipo;varchar;0;1
archivoFelDetalle;Cantidad;decimal;0;9
archivoFelDetalle;Presentacion;varchar;1;3
archivoFelDetalle;Descripcion;varchar;1;372
archivoFelDetalle;PrecioUnitario;decimal;0;9
archivoFelDetalle;Importe;decimal;0;9
archivoFelDetalle;Descuento;decimal;1;9
archivoFelEncabezado;Moneda;char;1;25
archivoFelEncabezado;Emision;char;1;50
archivoFelEncabezado;Tipo;char;1;4
archivoFelEncabezado;AfiliacionIVA;char;1;10
archivoFelEncabezado;EstablecimientoNo;char;1;5
archivoFelEncabezado;CorreoEmisor;char;1;75
archivoFelEncabezado;NITEmisor;char;1;20
archivoFelEncabezado;NombreComercial;char;1;150
archivoFelEncabezado;NombreEmisor;char;1;150
archivoFelEncabezado;DireccionEmisor;char;1;75
archivoFelEncabezado;CodigoPostalEmisor;char;1;10
archivoFelEncabezado;DepartamentoEmisor;char;1;25
archivoFelEncabezado;MunicipioEmisor;char;1;75
archivoFelEncabezado;PaisEmisor;char;1;2
archivoFelEncabezado;ClienteNo;char;1;10
archivoFelEncabezado;NombreReceptor;char;1;100
archivoFelEncabezado;DireccionReceptor;char;1;100
archivoFelEncabezado;NITReceptor;char;1;20
archivoFelEncabezado;DUIReceptor;char;1;14
archivoFelEncabezado;NRCReceptor;char;1;25
archivoFelEncabezado;CodigoPostalReceptor;char;1;10
archivoFelEncabezado;DepartamentoReceptor;char;1;25
archivoFelEncabezado;MunicipioReceptor;char;1;75
archivoFelEncabezado;PaisReceptor;char;1;2
archivoFelEncabezado;CorreoReceptor;char;1;100
archivoFelEncabezado;TelReceptor;char;1;8
archivoFelEncabezado;ClienteNo2;char;1;10
archivoFelEncabezado;FactNombre;char;1;100
archivoFelEncabezado;Total;decimal;1;9
archivoFelEncabezado;Vencimiento;date;1;3
archivoFelEncabezado;Contingencia;int;1;4
archivoFelEncabezado;PedidoNo;int;1;4
archivoFelEncabezado;Vendedor;char;1;75
archivoFelEncabezado;Cajero;char;1;30
archivoFelEncabezado;OrdenCompra;int;1;4
archivoFelEncabezado;FormaPago;char;1;1
archivoFelEncabezado;Descuento;decimal;1;5
archivoFelEncabezado;TasaCambio;decimal;1;9
archivoFelEncabezado;Observacion;char;1;500
archivoFelEncabezado;Gravadas;decimal;1;9
archivoFelEncabezado;Exentas;decimal;1;9
archivoFelEncabezado;NoSujetas;decimal;1;9
archivoFelEncabezado;Recibido;decimal;1;9
archivoFelEncabezado;Cambio;decimal;1;9
archivoFelEncabezado;Dias;int;1;4
archivoFelEncabezado;TotalEnLetras;varchar;1;180
AreaMedicaLCD;CodPais;char;0;3
AreaMedicaLCD;Dealer;int;0;4
AreaMedicaLCD;Codigo;char;0;3
AreaMedicaLCD;Descripcion;varchar;1;75
AsignacionAlumnos;CodPais;char;0;3
AsignacionAlumnos;Dealer;int;0;4
AsignacionAlumnos;Codigo;char;0;13
AsignacionAlumnos;CodNivel;smallint;0;2
AsignacionAlumnos;CodGrado;smallint;0;2
AsignacionAlumnos;CodSeccion;smallint;0;2
AsignacionAlumnos;CodAnio;smallint;0;2
AsignacionProd;CodPais;char;0;3
AsignacionProd;Dealer;int;0;4
AsignacionProd;Tda;char;0;7
